,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
1860,246.0,4.0,2011-09-13,Slice Ultegra D12,1.0,3200,3200.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
1861,246.0,5.0,2011-09-13,CAAD Disc Ultegra,1.0,2660,2660.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
1862,246.0,6.0,2011-09-13,CAAD12 Black Inc,1.0,5860,5860.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
1863,246.0,7.0,2011-09-13,SuperX 105,1.0,1960,1960.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
1864,246.0,8.0,2011-09-13,Synapse Disc 105,1.0,1570,1570.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
1865,246.0,9.0,2011-09-13,Synapse Claris,1.0,870,870.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
1866,246.0,10.0,2011-09-13,Slice 105,1.0,1950,1950.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
1867,247.0,1.0,2011-09-13,SuperX 105,1.0,1960,1960.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
1868,247.0,2.0,2011-09-13,Habit Carbon 2,1.0,5330,5330.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
1869,247.0,3.0,2011-09-13,Trigger Carbon 4,1.0,3200,3200.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
1870,247.0,4.0,2011-09-13,Trail 4,1.0,980,980.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
1871,247.0,5.0,2011-09-13,Synapse Carbon Ultegra 4,1.0,2660,2660.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
1872,247.0,6.0,2011-09-13,F-Si 3,1.0,1840,1840.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
1873,247.0,7.0,2011-09-13,Catalyst 2,1.0,585,585.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
1874,247.0,8.0,2011-09-13,Beast of the East 3,1.0,1620,1620.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
1875,248.0,1.0,2011-09-13,Habit Carbon SE,1.0,4480,4480.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
1876,249.0,1.0,2011-09-13,SuperX Rival CX1,1.0,1750,1750.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Cyclocross,Carbon,Ann Arbor,MI
1877,250.0,1.0,2011-09-13,Scalpel-Si 5,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
1878,250.0,2.0,2011-09-13,CAAD12 Red,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
1879,251.0,1.0,2011-09-14,Beast of the East 1,1.0,2770,2770.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
1880,251.0,2.0,2011-09-14,Trail 4,2.0,980,1960.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
1881,252.0,1.0,2011-09-16,Beast of the East 2,1.0,2130,2130.0,Miami Race Equipment,"Miami, FL",Mountain,Trail,Aluminum,Miami,FL
1882,252.0,2.0,2011-09-16,Supersix Evo Hi-Mod Dura Ace 2,3.0,5330,15990.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1883,252.0,3.0,2011-09-16,Synapse Disc Adventure,1.0,2130,2130.0,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Aluminum,Miami,FL
1884,252.0,4.0,2011-09-16,Jekyll Carbon 4,1.0,3200,3200.0,Miami Race Equipment,"Miami, FL",Mountain,Over Mountain,Carbon,Miami,FL
1885,252.0,5.0,2011-09-16,CAAD12 Black Inc,1.0,5860,5860.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
1886,252.0,6.0,2011-09-16,CAAD8 Tiagra,1.0,1250,1250.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
1887,252.0,7.0,2011-09-16,CAAD12 105,1.0,1680,1680.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
1888,252.0,8.0,2011-09-16,CAAD8 Sora,1.0,1030,1030.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
1889,252.0,9.0,2011-09-16,Synapse Carbon 105,1.0,2240,2240.0,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL
1890,252.0,10.0,2011-09-16,Supersix Evo Ultegra 4,1.0,2660,2660.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1891,252.0,11.0,2011-09-16,CAAD12 Disc Dura Ace,1.0,4260,4260.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
1892,252.0,12.0,2011-09-16,Supersix Evo Red,1.0,3940,3940.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1893,252.0,13.0,2011-09-16,CAAD Disc Ultegra,1.0,2660,2660.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Aluminum,Miami,FL
1894,252.0,14.0,2011-09-16,Supersix Evo 105,1.0,2240,2240.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1895,252.0,15.0,2011-09-16,Synapse Hi-Mod Disc Red,1.0,7460,7460.0,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL
1896,252.0,16.0,2011-09-16,Supersix Evo Hi-Mod Utegra,1.0,4260,4260.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1897,252.0,17.0,2011-09-16,Slice Ultegra,1.0,2700,2700.0,Miami Race Equipment,"Miami, FL",Road,Triathalon,Carbon,Miami,FL
1898,252.0,18.0,2011-09-16,Synapse Carbon Disc Ultegra D12,1.0,4800,4800.0,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Carbon,Miami,FL
1899,252.0,19.0,2011-09-16,Catalyst 4,1.0,415,415.0,Miami Race Equipment,"Miami, FL",Mountain,Sport,Aluminum,Miami,FL
1900,252.0,20.0,2011-09-16,SuperX 105,1.0,1960,1960.0,Miami Race Equipment,"Miami, FL",Road,Cyclocross,Carbon,Miami,FL
1901,252.0,21.0,2011-09-16,Synapse Disc Tiagra,1.0,1250,1250.0,Miami Race Equipment,"Miami, FL",Road,Endurance Road,Aluminum,Miami,FL
1902,252.0,22.0,2011-09-16,SuperX Ultegra,1.0,2450,2450.0,Miami Race Equipment,"Miami, FL",Road,Cyclocross,Carbon,Miami,FL
1903,252.0,23.0,2011-09-16,Supersix Evo Black Inc.,1.0,12790,12790.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1904,252.0,24.0,2011-09-16,F-Si 1,1.0,2340,2340.0,Miami Race Equipment,"Miami, FL",Mountain,Cross Country Race,Aluminum,Miami,FL
1905,252.0,25.0,2011-09-16,Bad Habit 2,1.0,2660,2660.0,Miami Race Equipment,"Miami, FL",Mountain,Trail,Aluminum,Miami,FL
1906,252.0,26.0,2011-09-16,Supersix Evo Ultegra 3,2.0,3200,6400.0,Miami Race Equipment,"Miami, FL",Road,Elite Road,Carbon,Miami,FL
1907,253.0,1.0,2011-09-19,Jekyll Carbon 1,1.0,7990,7990.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
1908,253.0,2.0,2011-09-19,Fat CAAD2,1.0,2130,2130.0,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
1909,253.0,3.0,2011-09-19,Trail 2,1.0,1350,1350.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
1910,254.0,1.0,2011-09-20,Supersix Evo Black Inc.,1.0,12790,12790.0,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH
1911,254.0,2.0,2011-09-20,Synapse Hi-Mod Disc Black Inc.,1.0,9590,9590.0,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Carbon,Cincinnati,OH
1912,255.0,1.0,2011-09-26,Scalpel 29 4,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
1913,255.0,2.0,2011-09-26,Beast of the East 3,1.0,1620,1620.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY
1914,255.0,3.0,2011-09-26,F-Si Hi-Mod 1,1.0,6390,6390.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
1915,255.0,4.0,2011-09-26,Scalpel-Si Black Inc.,2.0,12790,25580.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
1916,255.0,5.0,2011-09-26,Scalpel-Si 5,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
1917,255.0,6.0,2011-09-26,Habit Hi-Mod Black Inc.,1.0,12250,12250.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY
1918,255.0,7.0,2011-09-26,Jekyll Carbon 3,2.0,3840,7680.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
1919,255.0,8.0,2011-09-26,Jekyll Carbon 4,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
1920,255.0,9.0,2011-09-26,Trail 1,1.0,1520,1520.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY
1921,255.0,10.0,2011-09-26,Trail 2,2.0,1350,2700.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY
1922,255.0,11.0,2011-09-26,Trigger Carbon 2,3.0,5970,17910.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
1923,255.0,12.0,2011-09-26,Supersix Evo Black Inc.,1.0,12790,12790.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY
1924,255.0,13.0,2011-09-26,Supersix Evo Ultegra 3,2.0,3200,6400.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY
1925,255.0,14.0,2011-09-26,Habit Carbon SE,4.0,4480,17920.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY
1926,255.0,15.0,2011-09-26,Slice Ultegra D12,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Triathalon,Carbon,Ithaca,NY
1927,255.0,16.0,2011-09-26,Synapse Disc 105,1.0,1570,1570.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Aluminum,Ithaca,NY
1928,256.0,1.0,2011-09-26,Synapse Sora,1.0,1030,1030.0,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Aluminum,Detroit,MI
1929,256.0,2.0,2011-09-26,Synapse Carbon 105,1.0,2240,2240.0,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Carbon,Detroit,MI
1930,256.0,3.0,2011-09-26,Synapse Disc Adventure,1.0,2130,2130.0,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Aluminum,Detroit,MI
1931,256.0,4.0,2011-09-26,CAAD8 Claris,1.0,815,815.0,Detroit Cycles,"Detroit, MI",Road,Elite Road,Aluminum,Detroit,MI
1932,256.0,5.0,2011-09-26,F-Si 1,2.0,2340,4680.0,Detroit Cycles,"Detroit, MI",Mountain,Cross Country Race,Aluminum,Detroit,MI
1933,256.0,6.0,2011-09-26,Synapse Carbon Disc Ultegra D12,1.0,4800,4800.0,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Carbon,Detroit,MI
1934,256.0,7.0,2011-09-26,CAAD12 Red,2.0,3200,6400.0,Detroit Cycles,"Detroit, MI",Road,Elite Road,Aluminum,Detroit,MI
1935,256.0,8.0,2011-09-26,CAAD12 Ultegra,1.0,2240,2240.0,Detroit Cycles,"Detroit, MI",Road,Elite Road,Aluminum,Detroit,MI
1936,256.0,9.0,2011-09-26,Syapse Carbon Tiagra,1.0,1840,1840.0,Detroit Cycles,"Detroit, MI",Road,Endurance Road,Carbon,Detroit,MI
1937,256.0,10.0,2011-09-26,Trail 1,1.0,1520,1520.0,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum,Detroit,MI
1938,256.0,11.0,2011-09-26,SuperX Rival CX1,1.0,1750,1750.0,Detroit Cycles,"Detroit, MI",Road,Cyclocross,Carbon,Detroit,MI
1939,256.0,12.0,2011-09-26,Trigger Carbon 4,1.0,3200,3200.0,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI
1940,256.0,13.0,2011-09-26,Supersix Evo Ultegra 3,1.0,3200,3200.0,Detroit Cycles,"Detroit, MI",Road,Elite Road,Carbon,Detroit,MI
1941,256.0,14.0,2011-09-26,Trigger Carbon 3,5.0,3730,18650.0,Detroit Cycles,"Detroit, MI",Mountain,Over Mountain,Carbon,Detroit,MI
1942,256.0,15.0,2011-09-26,Catalyst 2,1.0,585,585.0,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum,Detroit,MI
1943,256.0,16.0,2011-09-26,Fat CAAD2,1.0,2130,2130.0,Detroit Cycles,"Detroit, MI",Mountain,Fat Bike,Aluminum,Detroit,MI
1944,256.0,17.0,2011-09-26,Catalyst 4,1.0,415,415.0,Detroit Cycles,"Detroit, MI",Mountain,Sport,Aluminum,Detroit,MI
1945,257.0,1.0,2011-09-27,Synapse Hi-Mod Disc Red,2.0,7460,14920.0,Seattle Race Equipment,"Seattle, WA",Road,Endurance Road,Carbon,Seattle,WA
1946,257.0,2.0,2011-09-27,Habit 6,2.0,1950,3900.0,Seattle Race Equipment,"Seattle, WA",Mountain,Trail,Aluminum,Seattle,WA
1947,258.0,1.0,2011-09-29,Synapse Carbon Disc Ultegra D12,1.0,4800,4800.0,New York Cycles,"New York, NY",Road,Endurance Road,Carbon,New York,NY
1948,259.0,1.0,2011-09-30,Scalpel 29 4,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
1949,259.0,2.0,2011-09-30,Slice 105,1.0,1950,1950.0,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
1950,259.0,3.0,2011-09-30,F-Si Black Inc.,2.0,11190,22380.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
1951,259.0,4.0,2011-09-30,Trail 3,1.0,1080,1080.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
1952,259.0,5.0,2011-09-30,Jekyll Carbon 3,1.0,3840,3840.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
1953,259.0,6.0,2011-09-30,Beast of the East 2,1.0,2130,2130.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
1954,259.0,7.0,2011-09-30,Trail 4,1.0,980,980.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
1955,260.0,1.0,2011-10-04,Scalpel-Si Race,1.0,9060,9060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
1956,260.0,2.0,2011-10-04,Habit Hi-Mod Black Inc.,1.0,12250,12250.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
1957,260.0,3.0,2011-10-04,Habit 4,1.0,2880,2880.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
1958,260.0,4.0,2011-10-04,F-Si Hi-Mod Team,1.0,9060,9060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
1959,260.0,5.0,2011-10-04,Habit Carbon SE,1.0,4480,4480.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
1960,260.0,6.0,2011-10-04,Scalpel-Si 5,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
1961,260.0,7.0,2011-10-04,F-Si 1,1.0,2340,2340.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
1962,260.0,8.0,2011-10-04,Fat CAAD2,1.0,2130,2130.0,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
1963,260.0,9.0,2011-10-04,Habit Carbon 2,1.0,5330,5330.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
1964,260.0,10.0,2011-10-04,CAAD12 105,1.0,1680,1680.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
1965,260.0,11.0,2011-10-04,Trail 2,1.0,1350,1350.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
1966,260.0,12.0,2011-10-04,Bad Habit 1,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
1967,260.0,13.0,2011-10-04,Scalpel 29 4,1.0,3200,3200.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
1968,261.0,1.0,2011-10-04,F-Si Carbon 2,1.0,4800,4800.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
1969,261.0,2.0,2011-10-04,Jekyll Carbon 3,1.0,3840,3840.0,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO
1970,262.0,1.0,2011-10-05,CAAD12 Disc Dura Ace,1.0,4260,4260.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Aluminum,Las Vegas,NV
1971,262.0,2.0,2011-10-05,Habit Carbon SE,1.0,4480,4480.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Trail,Carbon,Las Vegas,NV
1972,262.0,3.0,2011-10-05,Synapse Hi-Mod Dura Ace,1.0,5860,5860.0,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon,Las Vegas,NV
1973,262.0,4.0,2011-10-05,CAAD8 Tiagra,1.0,1250,1250.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Aluminum,Las Vegas,NV
1974,262.0,5.0,2011-10-05,SuperX Hi-Mod CX1,1.0,3500,3500.0,Las Vegas Cycles,"Las Vegas, NV",Road,Cyclocross,Carbon,Las Vegas,NV
1975,262.0,6.0,2011-10-05,Scalpel 29 Carbon 2,1.0,5330,5330.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon,Las Vegas,NV
1976,262.0,7.0,2011-10-05,Supersix Evo Red,1.0,3940,3940.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon,Las Vegas,NV
1977,262.0,8.0,2011-10-05,Slice Ultegra D12,3.0,3200,9600.0,Las Vegas Cycles,"Las Vegas, NV",Road,Triathalon,Carbon,Las Vegas,NV
1978,262.0,9.0,2011-10-05,Trigger Carbon 1,1.0,8200,8200.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Over Mountain,Carbon,Las Vegas,NV
1979,262.0,10.0,2011-10-05,F-Si 2,1.0,2060,2060.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Aluminum,Las Vegas,NV
1980,262.0,11.0,2011-10-05,Synapse Disc Tiagra,1.0,1250,1250.0,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Aluminum,Las Vegas,NV
1981,262.0,12.0,2011-10-05,Supersix Evo Black Inc.,1.0,12790,12790.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon,Las Vegas,NV
1982,262.0,13.0,2011-10-05,Syapse Carbon Tiagra,1.0,1840,1840.0,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon,Las Vegas,NV
1983,262.0,14.0,2011-10-05,Jekyll Carbon 2,1.0,6070,6070.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Over Mountain,Carbon,Las Vegas,NV
1984,262.0,15.0,2011-10-05,Synapse Carbon Disc 105,1.0,2660,2660.0,Las Vegas Cycles,"Las Vegas, NV",Road,Endurance Road,Carbon,Las Vegas,NV
1985,262.0,16.0,2011-10-05,F-Si Carbon 2,3.0,4800,14400.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon,Las Vegas,NV
1986,262.0,17.0,2011-10-05,Supersix Evo Hi-Mod Dura Ace 2,1.0,5330,5330.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon,Las Vegas,NV
1987,262.0,18.0,2011-10-05,Jekyll Carbon 4,1.0,3200,3200.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Over Mountain,Carbon,Las Vegas,NV
1988,262.0,19.0,2011-10-05,CAAD8 Claris,1.0,815,815.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Aluminum,Las Vegas,NV
1989,262.0,20.0,2011-10-05,Supersix Evo Hi-Mod Utegra,1.0,4260,4260.0,Las Vegas Cycles,"Las Vegas, NV",Road,Elite Road,Carbon,Las Vegas,NV
1990,262.0,21.0,2011-10-05,Scalpel 29 Carbon Race,1.0,6390,6390.0,Las Vegas Cycles,"Las Vegas, NV",Mountain,Cross Country Race,Carbon,Las Vegas,NV
1991,263.0,1.0,2011-10-06,CAAD8 Tiagra,1.0,1250,1250.0,New Orleans Velocipedes,"New Orleans, LA",Road,Elite Road,Aluminum,New Orleans,LA
1992,264.0,1.0,2011-10-10,CAAD12 Disc 105,1.0,1950,1950.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
1993,264.0,2.0,2011-10-10,Fat CAAD2,1.0,2130,2130.0,Denver Bike Shop,"Denver, CO",Mountain,Fat Bike,Aluminum,Denver,CO
1994,264.0,3.0,2011-10-10,Catalyst 1,6.0,705,4230.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
1995,264.0,4.0,2011-10-10,Habit 6,1.0,1950,1950.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO
1996,264.0,5.0,2011-10-10,F-Si 3,1.0,1840,1840.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
1997,264.0,6.0,2011-10-10,F-Si 1,1.0,2340,2340.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO
1998,264.0,7.0,2011-10-10,Synapse Carbon 105,1.0,2240,2240.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
1999,264.0,8.0,2011-10-10,Synapse Carbon Disc Ultegra,1.0,3730,3730.0,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO
2000,264.0,9.0,2011-10-10,Trail 3,2.0,1080,2160.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
2001,264.0,10.0,2011-10-10,Catalyst 4,1.0,415,415.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
2002,264.0,11.0,2011-10-10,Trail 2,2.0,1350,2700.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
2003,264.0,12.0,2011-10-10,CAAD12 105,1.0,1680,1680.0,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO
2004,264.0,13.0,2011-10-10,F-Si Hi-Mod Team,1.0,9060,9060.0,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO
2005,265.0,1.0,2011-10-11,Supersix Evo Hi-Mod Dura Ace 1,1.0,7990,7990.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
2006,265.0,2.0,2011-10-11,SuperX Rival CX1,2.0,1750,3500.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
2007,265.0,3.0,2011-10-11,Synapse Disc Tiagra,1.0,1250,1250.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK
2008,265.0,4.0,2011-10-11,Trail 4,2.0,980,1960.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
2009,265.0,5.0,2011-10-11,SuperX Ultegra,1.0,2450,2450.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
2010,265.0,6.0,2011-10-11,CAAD8 105,1.0,1410,1410.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
2011,265.0,7.0,2011-10-11,Scalpel-Si 5,1.0,3200,3200.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
2012,265.0,8.0,2011-10-11,CAAD12 Disc Dura Ace,1.0,4260,4260.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
2013,265.0,9.0,2011-10-11,Synapse Carbon Ultegra 3,1.0,3200,3200.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
2014,265.0,10.0,2011-10-11,Bad Habit 1,2.0,3200,6400.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Trail,Aluminum,Oklahoma City,OK
2015,265.0,11.0,2011-10-11,Habit 5,1.0,2340,2340.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Trail,Aluminum,Oklahoma City,OK
2016,266.0,1.0,2011-10-12,Scalpel-Si Race,1.0,9060,9060.0,Dallas Cycles,"Dallas, TX",Mountain,Cross Country Race,Carbon,Dallas,TX
2017,266.0,2.0,2011-10-12,Trail 5,1.0,815,815.0,Dallas Cycles,"Dallas, TX",Mountain,Sport,Aluminum,Dallas,TX
2018,266.0,3.0,2011-10-12,Jekyll Carbon 3,1.0,3840,3840.0,Dallas Cycles,"Dallas, TX",Mountain,Over Mountain,Carbon,Dallas,TX
2019,266.0,4.0,2011-10-12,Synapse Carbon 105,1.0,2240,2240.0,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Carbon,Dallas,TX
2020,266.0,5.0,2011-10-12,F-Si 1,1.0,2340,2340.0,Dallas Cycles,"Dallas, TX",Mountain,Cross Country Race,Aluminum,Dallas,TX
2021,266.0,6.0,2011-10-12,CAAD8 105,1.0,1410,1410.0,Dallas Cycles,"Dallas, TX",Road,Elite Road,Aluminum,Dallas,TX
2022,266.0,7.0,2011-10-12,Scalpel-Si Black Inc.,1.0,12790,12790.0,Dallas Cycles,"Dallas, TX",Mountain,Cross Country Race,Carbon,Dallas,TX
